UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1004883,No,279.0,Mobile,15643.0,1.0,4,Financial,79.0,6501,7,0.0,19,No,2,1.0,16.0
1004884,No,370.0,Mobile,43620.0,18.0,4,Financial,71.0,19554,3,1.0,29,No,3,1.0,39.0
1004885,No,182.0,Mobile,24221.0,23.0,3,Medical,98.0,2783,1,1.0,16,No,2,2.0,7.0
1004886,No,197.0,Mobile,24654.0,28.0,2,Social media,78.0,6329,3,0.0,30,Yes,4,2.0,9.0
1004887,No,181.0,Mobile,28839.0,17.0,2,Other,107.0,2170,2,0.0,26,Yes,4,1.0,5.0
1004888,No,376.0,Mobile,43641.0,1.0,3,Medical,113.0,18248,1,0.0,22,No,3,1.0,39.0
1004889,No,190.0,Mobile,21804.0,13.0,1,Medical,50.0,2150,2,0.0,18,No,3,0.0,11.0
1004890,Yes,181.0,Mobile,45092.0,1.0,3,Financial,63.0,2943,2,1.0,26,No,4,1.0,10.0
1004891,Yes,227.0,Mobile,15730.0,12.0,4,Financial,82.0,2088,3,0.0,25,No,3,1.0,6.0
1004892,No,257.0,Mobile,8924.0,1.0,2,Financial,88.0,3663,2,1.0,25,No,4,1.0,8.0
1004893,Yes,234.0,Mobile,47820.0,13.0,4,Medical,51.0,4279,4,0.0,20,No,3,0.0,12.0
1004894,No,264.0,Mobile,18878.0,25.0,2,Other,66.0,3733,6,0.0,18,No,4,0.0,13.0
1004895,No,234.0,Mobile,18409.0,1.0,4,Medical,76.0,5510,6,0.0,25,Yes,4,2.0,15.0
1004896,No,271.0,Mobile,27962.0,1.0,4,Medical,76.0,2230,1,0.0,21,No,3,2.0,12.0
1004897,No,278.0,Mobile,19579.0,1.0,3,Social media,89.0,9650,4,1.0,23,No,3,1.0,21.0
1004898,No,152.0,Mobile,28076.0,1.0,3,Financial,93.0,2886,3,0.0,16,No,4,0.0,10.0
1004899,No,316.0,Mobile,21812.0,1.0,4,Financial,91.0,4135,3,0.0,17,No,2,2.0,19.0
1004900,No,271.0,Mobile,27402.0,1.0,4,Other,64.0,16671,4,1.0,19,No,3,1.0,28.0
1004901,No,287.0,Mobile,12717.0,1.0,1,Financial,52.0,2675,4,0.0,21,No,4,0.0,14.0
1004902,No,324.0,Mobile,35081.0,1.0,5,Medical,81.0,5726,5,1.0,16,No,2,1.0,16.0
1004903,No,361.0,Mobile,43294.0,1.0,4,Financial,55.0,15443,9,0.0,20,No,1,1.0,24.0
1004904,No,332.0,Mobile,38969.0,1.0,4,Financial,62.0,6031,5,0.0,22,No,2,0.0,16.0
1004905,No,257.0,Mobile,7176.0,14.0,3,Entertainment,36.0,2639,2,1.0,27,No,4,2.0,15.0
1004906,Yes,204.0,Mobile,49743.0,4.0,1,Social media,97.0,3090,1,0.0,22,No,2,1.0,12.0
1004907,No,158.0,Mobile,47050.0,22.0,1,Entertainment,56.0,3494,1,0.0,20,No,3,0.0,7.0
1004908,No,271.0,Mobile,46072.0,1.0,4,Other,45.0,19564,6,1.0,22,No,1,1.0,34.0
1004909,No,271.0,Mobile,21174.0,1.0,1,Medical,84.0,2819,2,0.0,26,Yes,4,0.0,4.0
1004910,No,271.0,Mobile,42606.0,1.0,4,Social media,44.0,7144,1,0.0,20,No,4,0.0,8.0
1004911,No,242.0,Mobile,22647.0,1.0,4,Financial,101.0,6370,3,1.0,17,No,4,1.0,13.0
1004912,No,226.0,Mobile,5648.0,1.0,3,Medical,81.0,2124,3,0.0,23,Yes,3,1.0,5.0
1004913,No,400.0,Mobile,8371.0,1.0,1,Medical,39.0,8438,7,0.0,29,Yes,4,0.0,22.0
1004914,No,256.0,Mobile,48935.0,1.0,5,Financial,49.0,2749,1,0.0,16,No,4,1.0,17.0
1004915,Yes,339.0,Mobile,10752.0,26.0,4,Financial,114.0,4331,3,0.0,21,No,4,2.0,7.0
1004916,No,197.0,Mobile,34717.0,1.0,3,Financial,76.0,2708,1,1.0,21,No,3,1.0,4.0
1004917,No,279.0,Mobile,16903.0,1.0,3,Other,45.0,9483,3,0.0,20,No,3,1.0,17.0
1004918,No,218.0,Mobile,41203.0,1.0,2,Medical,67.0,5607,3,0.0,25,No,1,1.0,10.0
1004919,No,264.0,Mobile,35626.0,1.0,4,Financial,87.0,6688,1,0.0,19,No,2,0.0,22.0
1004920,No,248.0,Mobile,45405.0,1.0,3,Financial,38.0,7779,3,0.0,27,Yes,3,1.0,20.0
1004921,No,407.0,Mobile,13942.0,19.0,4,Medical,93.0,10783,3,0.0,20,No,3,1.0,20.0
1004922,No,272.0,Mobile,32001.0,1.0,2,Medical,55.0,8892,2,1.0,19,No,3,1.0,18.0
1004923,No,203.0,Mobile,39064.0,1.0,4,Medical,60.0,2094,2,0.0,21,No,4,0.0,11.0
1004924,Yes,152.0,Mobile,47718.0,10.0,1,Medical,43.0,1050,3,1.0,15,No,4,0.0,7.0
1004925,Yes,248.0,Mobile,37698.0,1.0,3,Financial,85.0,3400,1,1.0,18,No,1,0.0,16.0
1004926,No,271.0,Mobile,25490.0,1.0,3,Financial,49.0,1325,3,0.0,22,No,3,2.0,3.0
1004927,No,174.0,Mobile,31010.0,1.0,3,Medical,73.0,2874,3,0.0,19,No,1,1.0,7.0
1004928,No,271.0,Mobile,28384.0,1.0,3,Financial,72.0,4905,0,0.0,28,Yes,3,1.0,11.0
1004929,No,287.0,Mobile,8553.0,1.0,4,Social media,57.0,4072,1,0.0,25,Yes,1,0.0,9.0
1004930,No,219.0,Mobile,28260.0,1.0,4,Financial,85.0,2766,2,0.0,22,No,4,1.0,13.0
1004931,No,362.0,Mobile,28645.0,1.0,1,Social media,71.0,8162,4,0.0,20,No,4,0.0,19.0
1004932,No,203.0,Mobile,49388.0,1.0,1,Medical,82.0,4692,2,1.0,26,Yes,2,2.0,13.0
1004933,No,279.0,Mobile,42913.0,10.0,2,Financial,88.0,4729,3,0.0,22,No,1,0.0,11.0
1004934,No,376.0,Mobile,42276.0,28.0,1,Medical,87.0,3270,1,1.0,18,No,3,3.0,25.0
1004935,No,257.0,Mobile,50519.0,1.0,3,Medical,53.0,8678,2,0.0,20,No,2,0.0,15.0
1004936,Yes,182.0,Mobile,24288.0,1.0,2,Financial,79.0,4631,10,0.0,26,No,1,0.0,8.0
1004937,No,294.0,Mobile,14322.0,1.0,4,Entertainment,94.0,4607,2,0.0,17,No,1,0.0,24.0
1004938,No,242.0,Mobile,32560.0,10.0,3,Social media,63.0,5445,3,0.0,16,No,4,0.0,18.0
1004939,Yes,376.0,Mobile,19703.0,1.0,2,Entertainment,57.0,6845,3,1.0,17,No,1,1.0,20.0
1004940,No,287.0,Mobile,28979.0,1.0,4,Financial,46.0,7666,0,0.0,20,No,3,0.0,16.0
1004941,No,271.0,Mobile,21326.0,1.0,2,Financial,75.0,7472,2,0.0,21,No,4,0.0,15.0
1004942,No,242.0,Mobile,35665.0,1.0,2,Financial,47.0,11215,3,0.0,25,No,4,0.0,16.0
1004943,No,271.0,Mobile,24638.0,14.0,4,Social media,52.0,5001,3,0.0,21,No,4,0.0,28.0
1004944,No,271.0,Mobile,20344.0,1.0,4,Financial,61.0,10531,5,1.0,24,Yes,3,1.0,22.0
1004945,No,399.0,Mobile,33985.0,1.0,3,Financial,74.0,14857,5,0.0,24,No,3,0.0,38.0
1004946,No,310.0,Mobile,28076.0,10.0,4,Tour  Travel,75.0,19201,4,0.0,25,No,2,3.0,29.0
1004947,No,452.0,Mobile,41303.0,16.0,4,Social media,99.0,5448,10,0.0,24,No,4,0.0,12.0
1004948,No,204.0,Mobile,10329.0,10.0,2,Financial,45.0,8848,2,0.0,25,Yes,3,2.0,17.0
1004949,No,309.0,Mobile,11030.0,1.0,3,Tour  Travel,71.0,19230,2,0.0,19,No,2,1.0,29.0
1004950,No,376.0,Mobile,11094.0,1.0,4,Social media,65.0,3930,7,0.0,18,No,4,1.0,11.0
1004951,Yes,212.0,Mobile,22931.0,1.0,2,Financial,74.0,2270,8,1.0,16,No,4,0.0,15.0
1004952,No,272.0,Mobile,14975.0,1.0,3,Financial,73.0,11763,11,0.0,24,No,1,1.0,17.0
1004953,No,287.0,Mobile,5919.0,1.0,3,Financial,89.0,7902,6,1.0,22,No,4,0.0,16.0
1004954,No,332.0,Mobile,13374.0,24.0,3,Medical,62.0,3756,4,0.0,20,No,3,0.0,14.0
1004955,No,271.0,Mobile,7642.0,1.0,3,Medical,57.0,13816,10,1.0,16,No,4,2.0,31.0
1004956,No,226.0,Mobile,17583.0,27.0,5,Social media,110.0,5358,7,0.0,26,Yes,4,1.0,18.0
1004957,No,271.0,Mobile,48895.0,10.0,3,Financial,113.0,2692,2,0.0,23,No,3,0.0,9.0
1004958,Yes,316.0,Mobile,32691.0,19.0,3,Medical,65.0,2809,8,1.0,17,No,4,0.0,16.0
1004959,No,324.0,Mobile,28076.0,15.0,3,Financial,54.0,6849,5,0.0,23,No,3,1.0,10.0
1004960,No,256.0,Mobile,33985.0,1.0,2,Medical,105.0,6198,3,0.0,20,No,4,0.0,13.0
1004961,No,271.0,Mobile,22784.0,1.0,1,Medical,49.0,2548,2,0.0,20,No,4,1.0,7.0
1004962,No,293.0,Mobile,4973.0,1.0,3,Tour  Travel,57.0,6439,10,0.0,26,No,3,1.0,17.0
1004963,No,422.0,Mobile,29161.0,1.0,3,Medical,86.0,11144,8,0.0,19,No,3,0.0,36.0
1004964,No,302.0,Mobile,28076.0,1.0,10,Medical,100.0,2400,2,1.0,27,Yes,4,0.0,10.0
1004965,No,204.0,Mobile,34174.0,1.0,3,Medical,65.0,6851,8,0.0,383,No,1,0.0,14.0
1004966,No,219.0,Mobile,38187.0,10.0,3,Social media,95.0,2351,2,0.0,19,No,4,2.0,8.0
1004967,No,399.0,Mobile,12153.0,1.0,3,Financial,96.0,2500,4,0.0,26,No,4,0.0,20.0
1004968,No,264.0,Mobile,42905.0,1.0,4,Financial,71.0,5152,3,0.0,23,No,1,1.0,22.0
1004969,No,241.0,Mobile,15095.0,24.0,4,Financial,87.0,5354,3,0.0,19,No,4,2.0,17.0
1004970,No,287.0,Mobile,9418.0,1.0,5,Medical,75.0,3116,7,1.0,22,No,2,1.0,13.0
1004971,No,257.0,Mobile,5892.0,1.0,5,Financial,46.0,5178,5,0.0,18,No,3,1.0,17.0
1004972,No,392.0,Mobile,21782.0,1.0,4,Social media,41.0,16908,1,0.0,17,No,1,0.0,40.0
1004973,Yes,271.0,Mobile,18495.0,1.0,4,Other,72.0,2735,3,1.0,22,No,3,0.0,16.0
1004974,No,190.0,Mobile,30951.0,26.0,1,Medical,37.0,6233,3,0.0,478,Yes,2,0.0,6.0
1004975,No,339.0,Mobile,33433.0,1.0,2,Entertainment,58.0,6685,1,0.0,24,No,1,0.0,17.0
1004976,No,174.0,Mobile,10890.0,10.0,1,Medical,89.0,3561,1,0.0,26,No,4,0.0,8.0
1004977,Yes,271.0,Mobile,25215.0,27.0,2,Financial,90.0,6452,4,1.0,21,No,4,0.0,12.0
1004978,No,257.0,Mobile,10675.0,1.0,3,Other,65.0,6314,3,0.0,336,Yes,3,0.0,10.0
1004979,Yes,413.0,Mobile,25422.0,1.0,3,Medical,88.0,19904,6,1.0,19,No,4,1.0,27.0
1004980,No,272.0,Mobile,50233.0,1.0,4,Financial,81.0,7632,3,0.0,21,No,2,0.0,16.0
1004981,No,391.0,Mobile,25072.0,19.0,4,Medical,49.0,4310,2,0.0,27,No,1,1.0,6.0
1004982,No,196.0,Mobile,20170.0,1.0,2,Financial,77.0,4409,5,0.0,20,No,1,1.0,8.0
1004983,No,219.0,Mobile,23030.0,27.0,3,Medical,76.0,4388,5,0.0,22,No,1,1.0,19.0
1004984,Yes,196.0,Mobile,40148.0,1.0,3,Entertainment,51.0,5383,7,0.0,23,No,3,0.0,8.0
1004985,No,257.0,Mobile,28076.0,1.0,4,Financial,81.0,3323,3,0.0,25,No,3,0.0,11.0
1004986,No,406.0,Mobile,13206.0,19.0,4,Medical,100.0,5537,10,1.0,16,No,2,2.0,14.0
1004987,No,204.0,Mobile,29054.0,1.0,1,Social media,95.0,4394,2,0.0,461,No,2,1.0,12.0
1004988,No,278.0,Mobile,20030.0,10.0,1,Financial,90.0,2835,2,1.0,18,No,2,2.0,10.0
1004989,No,287.0,Mobile,8448.0,1.0,4,Financial,80.0,6040,6,1.0,19,No,4,0.0,22.0
1004990,No,256.0,Mobile,4268.0,1.0,4,Medical,93.0,4431,2,0.0,18,No,3,0.0,11.0
1004991,No,264.0,Mobile,13475.0,1.0,4,Financial,79.0,2615,3,0.0,25,No,2,1.0,11.0
1004992,No,226.0,Mobile,32275.0,1.0,3,Financial,48.0,3892,5,0.0,405,Yes,3,2.0,13.0
1004993,No,301.0,Mobile,28076.0,1.0,2,Medical,43.0,4291,1,0.0,28,Yes,4,1.0,11.0
1004994,No,256.0,Mobile,38919.0,1.0,2,Financial,105.0,6557,5,0.0,29,No,2,1.0,8.0
1004995,No,316.0,Mobile,19980.0,1.0,3,Financial,80.0,18475,3,0.0,18,No,2,1.0,33.0
1004996,Yes,174.0,Mobile,43543.0,1.0,3,Financial,71.0,1647,2,1.0,24,Yes,3,2.0,2.0
1004997,No,181.0,Mobile,38251.0,1.0,3,Financial,66.0,2743,3,0.0,20,No,3,3.0,9.0
1004998,No,392.0,Mobile,46419.0,11.0,4,Financial,90.0,3208,10,0.0,25,Yes,2,1.0,18.0
1004999,No,376.0,Mobile,24220.0,1.0,3,Medical,78.0,17692,6,0.0,23,No,4,0.0,35.0
1005000,Yes,271.0,Mobile,28214.0,1.0,2,Financial,41.0,2377,1,1.0,19,No,4,1.0,6.0
1005001,No,248.0,Mobile,7486.0,1.0,3,Medical,63.0,11737,1,0.0,19,No,4,0.0,20.0
1005002,Yes,271.0,Mobile,4160.0,16.0,3,Social media,82.0,5377,5,0.0,18,No,3,0.0,8.0
1005003,No,355.0,Mobile,7106.0,1.0,2,Other,42.0,16812,3,1.0,17,No,3,1.0,28.0
1005004,No,272.0,Mobile,23700.0,1.0,3,Other,42.0,5278,0,0.0,25,No,1,1.0,13.0
1005005,No,219.0,Mobile,43864.0,23.0,2,Financial,88.0,2753,2,0.0,30,Yes,3,1.0,15.0
1005006,Yes,436.0,Mobile,10058.0,1.0,4,Financial,40.0,19303,7,1.0,15,No,4,0.0,44.0
1005007,No,263.0,Mobile,44062.0,1.0,4,Financial,54.0,2549,5,0.0,25,No,3,0.0,16.0
1005008,No,316.0,Mobile,32670.0,1.0,2,Financial,58.0,6109,9,1.0,25,No,4,1.0,12.0
1005009,Yes,212.0,Mobile,31183.0,1.0,4,Medical,53.0,4430,7,0.0,21,No,4,0.0,13.0
1005010,No,272.0,Mobile,36472.0,13.0,3,Tour  Travel,41.0,2199,6,0.0,22,No,2,1.0,13.0
1005011,No,241.0,Mobile,30112.0,1.0,3,Financial,113.0,6206,1,0.0,22,No,3,1.0,17.0
1005012,No,302.0,Mobile,25245.0,16.0,4,Medical,57.0,5137,7,0.0,24,No,4,0.0,16.0
1005013,No,226.0,Mobile,33150.0,1.0,3,Medical,66.0,6917,5,1.0,355,Yes,2,0.0,16.0
1005014,No,339.0,Mobile,8864.0,1.0,3,Financial,104.0,2317,2,0.0,18,No,4,0.0,4.0
1005015,No,316.0,Mobile,32705.0,29.0,3,Financial,107.0,4476,3,0.0,24,No,4,1.0,13.0
1005016,No,287.0,Mobile,16520.0,12.0,3,Financial,57.0,6342,3,0.0,24,No,3,1.0,17.0
1005017,No,257.0,Mobile,24616.0,16.0,4,Financial,107.0,2610,1,0.0,26,No,3,0.0,10.0
1005018,Yes,369.0,Mobile,41478.0,11.0,3,Social media,53.0,7713,1,0.0,24,No,1,2.0,12.0
1005019,Yes,413.0,Mobile,15307.0,1.0,1,Medical,46.0,5216,4,0.0,23,No,3,0.0,17.0
1005020,No,324.0,Mobile,20665.0,14.0,2,Financial,106.0,17206,8,0.0,475,Yes,3,1.0,26.0
1005021,No,204.0,Mobile,9457.0,1.0,1,Entertainment,50.0,12853,2,1.0,20,No,2,1.0,13.0
1005022,No,264.0,Mobile,33295.0,1.0,3,Other,71.0,10281,3,0.0,27,Yes,2,0.0,22.0
1005023,No,211.0,Mobile,26646.0,1.0,4,Social media,90.0,4830,3,1.0,439,Yes,1,0.0,12.0
1005024,No,256.0,Mobile,29061.0,1.0,2,Tour  Travel,94.0,3786,0,0.0,25,No,3,1.0,7.0
1005025,Yes,271.0,Mobile,31085.0,1.0,2,Medical,101.0,2422,2,1.0,24,No,1,1.0,9.0
1005026,No,203.0,Mobile,15537.0,1.0,3,Medical,61.0,1763,1,0.0,15,No,3,3.0,4.0
1005027,No,384.0,Mobile,46179.0,26.0,4,Social media,81.0,16359,3,0.0,20,No,3,1.0,33.0
1005028,No,331.0,Mobile,21910.0,1.0,3,Medical,62.0,5975,11,0.0,22,No,4,0.0,17.0
1005029,No,189.0,Mobile,6332.0,1.0,1,Medical,70.0,3468,9,0.0,24,No,3,0.0,15.0
1005030,No,249.0,Mobile,20555.0,1.0,3,Medical,53.0,4079,3,0.0,29,Yes,1,1.0,13.0
1005031,No,271.0,Mobile,47036.0,27.0,1,Medical,62.0,2609,2,0.0,18,No,4,0.0,7.0
1005032,No,271.0,Mobile,32511.0,1.0,2,Financial,68.0,6253,2,1.0,17,No,4,1.0,19.0
1005033,No,241.0,Mobile,4128.0,13.0,4,Financial,82.0,4448,4,0.0,20,No,3,1.0,13.0
1005034,No,226.0,Mobile,35462.0,1.0,4,Financial,89.0,3811,10,0.0,16,No,2,1.0,20.0
1005035,No,399.0,Mobile,23171.0,1.0,2,Social media,86.0,10992,9,1.0,22,No,4,1.0,40.0
1005036,No,339.0,Mobile,32583.0,1.0,3,Social media,85.0,10803,6,1.0,22,No,3,1.0,22.0
1005037,No,241.0,Mobile,22364.0,1.0,2,Medical,99.0,5215,5,0.0,24,No,3,1.0,11.0
1005038,No,391.0,Mobile,31185.0,25.0,4,Medical,89.0,13868,5,0.0,330,Yes,3,0.0,38.0
1005039,No,279.0,Mobile,12014.0,16.0,4,Social media,71.0,6386,5,0.0,25,No,4,2.0,13.0
1005040,No,211.0,Mobile,40963.0,1.0,2,Medical,74.0,4988,3,0.0,16,No,4,1.0,10.0
1005041,No,167.0,Mobile,43081.0,1.0,2,Financial,44.0,4828,6,0.0,466,Yes,1,2.0,10.0
1005042,No,331.0,Mobile,34545.0,1.0,4,Financial,67.0,2866,4,1.0,465,Yes,3,1.0,10.0
1005043,No,317.0,Mobile,44525.0,1.0,1,Medical,44.0,2564,7,1.0,21,No,4,0.0,12.0
1005044,No,271.0,Mobile,44777.0,1.0,3,Financial,82.0,2384,2,0.0,29,Yes,3,0.0,10.0
1005045,No,189.0,Mobile,4983.0,1.0,1,Other,113.0,4253,1,1.0,29,No,4,0.0,13.0
1005046,No,264.0,Mobile,21285.0,1.0,3,Financial,78.0,10735,1,1.0,28,Yes,2,1.0,25.0
1005047,Yes,264.0,Mobile,4596.0,25.0,4,Financial,103.0,2068,3,1.0,25,No,1,1.0,15.0
1005048,No,241.0,Mobile,10530.0,1.0,3,Financial,74.0,2371,0,0.0,15,No,2,1.0,7.0
1005049,No,188.0,Mobile,20440.0,1.0,1,Social media,100.0,4310,3,0.0,16,No,1,0.0,8.0
1005050,No,368.0,Mobile,49667.0,4.0,3,Entertainment,43.0,3639,3,0.0,22,No,2,1.0,14.0
1005051,No,271.0,Mobile,44445.0,1.0,1,Financial,52.0,3205,1,0.0,29,No,4,0.0,15.0
1005052,No,241.0,Mobile,13306.0,1.0,2,Financial,61.0,6565,1,0.0,26,No,4,1.0,10.0
1005053,No,286.0,Mobile,13868.0,1.0,3,Social media,103.0,2940,1,0.0,24,No,4,1.0,9.0
1005054,No,317.0,Mobile,44316.0,1.0,3,Financial,101.0,5277,3,1.0,16,No,2,1.0,23.0
1005055,No,233.0,Mobile,42803.0,11.0,4,Financial,60.0,2414,4,1.0,23,No,2,1.0,12.0
1005056,Yes,219.0,Mobile,11973.0,1.0,3,Medical,59.0,2856,6,1.0,22,No,3,3.0,12.0
1005057,No,398.0,Mobile,30425.0,1.0,3,Social media,84.0,11891,6,0.0,17,No,3,1.0,32.0
1005058,No,271.0,Mobile,23565.0,25.0,3,Entertainment,89.0,10961,3,0.0,27,No,1,0.0,16.0
1005059,No,278.0,Mobile,43115.0,21.0,2,Medical,63.0,3031,7,0.0,25,No,2,1.0,15.0
1005060,No,398.0,Mobile,3618.0,23.0,4,Financial,80.0,14323,8,0.0,30,No,3,0.0,36.0
1005061,No,324.0,Mobile,14800.0,1.0,3,Financial,40.0,5605,5,0.0,24,No,2,1.0,22.0
1005062,No,353.0,Mobile,8745.0,1.0,2,Social media,44.0,4593,0,1.0,27,Yes,1,1.0,11.0
1005063,No,279.0,Mobile,43859.0,19.0,2,Medical,47.0,7684,1,1.0,20,No,4,0.0,13.0
1005064,No,377.0,Mobile,30865.0,1.0,4,Financial,107.0,17978,1,0.0,19,No,4,1.0,40.0
1005065,No,293.0,Mobile,48454.0,1.0,3,Financial,49.0,5254,8,0.0,17,No,3,2.0,18.0
1005066,No,249.0,Mobile,37665.0,1.0,2,Tour  Travel,68.0,2325,5,1.0,22,No,3,1.0,10.0
1005067,Yes,242.0,Mobile,13121.0,25.0,4,Financial,92.0,2840,3,1.0,332,Yes,3,0.0,8.0
1005068,No,219.0,Mobile,38046.0,1.0,1,Medical,76.0,2587,7,0.0,24,No,3,3.0,18.0
1005069,No,331.0,Mobile,28076.0,1.0,2,Financial,69.0,2600,1,1.0,17,No,4,0.0,12.0
1005070,No,211.0,Mobile,28780.0,1.0,4,Medical,108.0,4953,2,0.0,25,No,2,0.0,10.0
1005071,Yes,436.0,Mobile,27365.0,1.0,1,Financial,67.0,2439,11,1.0,26,No,4,1.0,9.0
1005072,No,324.0,Mobile,6238.0,1.0,3,Financial,69.0,4822,6,0.0,29,Yes,3,1.0,8.0
1005073,Yes,151.0,Mobile,17533.0,1.0,3,Medical,63.0,2086,3,0.0,19,No,4,0.0,2.0
1005074,Yes,158.0,Mobile,49979.0,18.0,1,Other,76.0,2745,3,0.0,29,No,1,0.0,7.0
1005075,No,271.0,Mobile,49912.0,14.0,1,Financial,79.0,6630,2,1.0,23,No,1,1.0,25.0
1005076,No,354.0,Mobile,50929.0,1.0,4,Financial,71.0,3343,3,1.0,30,No,1,0.0,4.0
1005077,Yes,271.0,Mobile,28076.0,1.0,1,Financial,44.0,4225,0,1.0,26,No,1,1.0,8.0
1005078,Yes,309.0,Mobile,38005.0,1.0,4,Financial,70.0,2834,5,1.0,22,No,3,1.0,11.0
1005079,No,211.0,Mobile,34861.0,1.0,3,Medical,88.0,2419,6,0.0,25,No,2,1.0,6.0
1005080,Yes,294.0,Mobile,39301.0,1.0,3,Medical,79.0,2453,8,1.0,365,Yes,4,0.0,12.0
1005081,No,204.0,Mobile,21667.0,1.0,3,Financial,85.0,2377,3,0.0,23,No,3,0.0,3.0
1005082,No,256.0,Mobile,19155.0,10.0,3,Financial,92.0,2051,1,0.0,20,No,2,2.0,7.0
1005083,No,317.0,Mobile,16206.0,14.0,2,Medical,79.0,6290,7,0.0,22,No,1,0.0,17.0
1005084,No,250.0,Mobile,41972.0,1.0,4,Other,113.0,2849,5,1.0,16,No,2,0.0,10.0
1005085,No,436.0,Mobile,44565.0,1.0,3,Entertainment,52.0,10606,3,1.0,18,No,4,1.0,29.0
1005086,No,271.0,Mobile,5436.0,1.0,4,Financial,52.0,2382,5,0.0,18,No,2,0.0,19.0
1005087,No,264.0,Mobile,39845.0,21.0,1,Financial,66.0,4058,2,1.0,446,Yes,4,1.0,16.0
1005088,No,369.0,Mobile,18480.0,1.0,2,Other,56.0,7462,5,0.0,15,No,3,1.0,34.0
1005089,No,361.0,Mobile,51457.0,20.0,4,Medical,57.0,2305,4,0.0,23,No,1,2.0,17.0
1005090,No,233.0,Mobile,41613.0,20.0,2,Social media,75.0,6989,3,0.0,21,No,4,1.0,13.0
1005091,No,271.0,Mobile,6628.0,1.0,4,Other,76.0,4729,2,0.0,30,No,3,0.0,15.0
1005092,No,286.0,Mobile,46700.0,1.0,3,Entertainment,89.0,13624,3,0.0,25,No,2,1.0,20.0
1005093,No,242.0,Mobile,41489.0,1.0,3,Financial,77.0,2380,8,0.0,23,Yes,3,0.0,7.0
1005094,Yes,188.0,Mobile,30393.0,19.0,2,Social media,49.0,2454,3,1.0,22,No,3,3.0,4.0
1005095,No,301.0,Mobile,23061.0,10.0,4,Social media,81.0,9751,4,0.0,17,No,2,1.0,18.0
1005096,No,196.0,Mobile,44942.0,1.0,3,Medical,59.0,4353,3,0.0,17,No,2,0.0,15.0
1005097,No,308.0,Mobile,9239.0,1.0,3,Medical,68.0,4766,4,1.0,24,No,3,0.0,23.0
1005098,No,271.0,Mobile,32877.0,1.0,4,Medical,85.0,2565,4,0.0,26,Yes,3,0.0,21.0
1005099,Yes,144.0,Mobile,14710.0,21.0,3,Other,42.0,2161,1,1.0,16,No,2,0.0,5.0
1005100,Yes,151.0,Mobile,28076.0,1.0,3,Entertainment,97.0,3014,1,0.0,25,No,2,0.0,5.0
1005101,No,233.0,Mobile,28076.0,12.0,3,Medical,50.0,5899,2,1.0,16,No,3,2.0,15.0
1005102,No,301.0,Mobile,51464.0,1.0,4,Medical,40.0,3659,9,1.0,18,No,4,1.0,8.0
1005103,No,241.0,Mobile,17475.0,1.0,4,Medical,101.0,6780,3,0.0,15,No,3,1.0,14.0
1005104,Yes,272.0,Mobile,18592.0,1.0,1,Financial,57.0,10374,1,1.0,19,No,1,1.0,20.0
1005105,No,249.0,Mobile,37459.0,1.0,3,Financial,47.0,6999,2,0.0,21,No,1,0.0,14.0
1005106,Yes,279.0,Mobile,21921.0,1.0,4,Financial,54.0,10649,7,0.0,19,No,3,0.0,20.0
1005107,No,271.0,Mobile,28212.0,1.0,2,Financial,64.0,4502,3,0.0,17,No,2,0.0,16.0
1005108,No,219.0,Mobile,49177.0,20.0,3,Entertainment,91.0,2210,2,0.0,22,No,2,1.0,4.0
1005109,No,264.0,Mobile,42699.0,18.0,3,Medical,97.0,4651,3,0.0,28,No,2,0.0,12.0
1005110,No,271.0,Mobile,36899.0,1.0,2,Financial,76.0,17155,2,0.0,25,No,2,1.0,31.0
1005111,Yes,436.0,Mobile,10158.0,1.0,3,Entertainment,59.0,2525,6,0.0,314,Yes,1,0.0,10.0
1005112,No,399.0,Mobile,48202.0,1.0,2,Medical,55.0,14893,6,0.0,18,No,3,1.0,28.0
1005113,No,226.0,Mobile,8126.0,1.0,2,Other,69.0,7317,6,0.0,21,No,1,1.0,13.0
1005114,No,286.0,Mobile,5370.0,10.0,3,Entertainment,95.0,5724,1,1.0,17,No,2,0.0,10.0
1005115,No,264.0,Mobile,30920.0,1.0,4,Financial,99.0,7876,6,0.0,23,No,2,1.0,22.0
1005116,No,295.0,Mobile,31635.0,1.0,5,Financial,55.0,7939,2,0.0,21,No,4,0.0,10.0
1005117,Yes,301.0,Mobile,51814.0,24.0,3,Financial,112.0,13246,4,1.0,27,No,4,0.0,26.0
1005118,No,354.0,Mobile,48300.0,16.0,4,Medical,74.0,5111,3,1.0,25,No,3,0.0,26.0
1005119,No,272.0,Mobile,43056.0,1.0,4,Entertainment,99.0,5132,6,0.0,22,No,4,2.0,22.0
1005120,Yes,271.0,Mobile,11772.0,1.0,2,Medical,56.0,2363,2,1.0,417,Yes,1,0.0,8.0
